"slc","ppe","egdd","esm","efm","eff","moistureDeduction","temperatureDeduction","basicClimateRating","springMoisture","fallMoisture","fallFrost","points","class"
1008010,-143.1,738,32.6,4.6,0,0,78.1,21.9,8.26,0.46,0,19.99032,"6H"
441012,-72.7,1457,27.2,55.6,0,0,14.3,85.7,7.72,5.56,0,74.31904,"2"
870002,-153.3,712,10,33.4,0,0.660000000000004,79.4,20.6,6,3.34,0,18.67596,"6H"
689010,-256.9,1345,-11.1,-5.5,0,21.38,25.5,74.5,3.89,0,0,71.60195,"2AH"
372055,-129.5,1421,5.4,43.4,0,0,17.9,82.1,5.54,4.34,0,73.98852,"2H"
730008,-263.8,1471,-22.5,-21.3,0,22.76,12.9,77.24,2.75,0,0,75.1159,"2A"
230009,-231.5,1069,5.6,23.1,0,16.3,53.1,46.9,5.56,2.31,0,43.20897,"4AH"
1006019,-226.8,830,0.7,-15.5,0,15.36,73.5,26.5,5.07,0,0,25.15645,"5AH"
347006,-153.7,1055,6,42.5,0,0.739999999999998,54.5,45.5,5.6,4.25,0,41.01825,"4H"
334012,-198.1,1095,2.3,36.8,0,9.62,50.5,49.5,5.23,3.68,0,45.08955,"3H"
9787003,-329.7,1526,-36,-35,0,35.94,7.40000000000001,64.06,1.4,0,0,63.16316,"2A"
918050,-182.7,696,2.4,52.9,0,6.54,80.2,19.8,5.24,5.29,0,17.71506,"6H"
244011,-176.8,1248,-15.9,10.6,0,5.36,35.2,64.8,3.41,1.06,0,61.90344,"2H"
536006,-77.9,1647,67.4,34,0,0,0,104.7,10,3.4,0,90.6702,"1"
966015,-101.7,545,7,31.8,0,0,87.75,12.25,5.7,3.18,0,11.1622,"6H"
990011,-243.3,1326,3.8,-6.5,0,18.66,27.4,72.6,5.38,0,0,68.69412,"2AH"
383003,-170.1,1394,9.6,29.9,0,4.02,20.6,79.4,5.96,2.99,0,72.2937,"2H"
349005,-167.8,1044,6.5,39.5,0,3.56,55.6,44.4,5.65,3.95,0,40.1376,"4H"
922035,-268.8,1013,-16.9,34.1,0,23.76,58.7,41.3,3.31,3.41,0,38.52464,"4AH"
966021,-171.5,779,-5.8,18.1,0,4.3,76.05,23.95,4.42,1.81,0,22.457915,"5H"
516041,0.1,1669,82.3,26,0,0,0,106.9,10,2.6,0,93.4306,"1"
339013,-148.6,995,6.8,45.6,0,0,60.5,39.5,5.68,4.56,0,35.4552,"4H"
9687006,-229,1378,-20.6,-9.3,0,15.8,22.2,77.8,2.94,0,0,75.51268,"2AH"
13029,118.5,188,45.1,77.5,0,0,105.6,-5.59999999999999,9.51,7.75,0,-4.63344,"7H"
516010,40.9,1506,103.6,48.3,0,0,9.40000000000001,90.6,10,4.83,0,77.16402,"2"
334006,-181.8,1007,8.4,40.8,0,6.36,59.3,40.7,5.84,4.08,0,36.66256,"4H"
729017,-288.2,1477,-18.9,-24.6,0,27.64,12.3,72.36,3.11,0,0,70.109604,"2A"
488013,-110.4,1520,49.8,23.6,0,0,8,92,9.98,2.36,0,80.6472,"1"
507027,-111.1,1679,59.7,18.6,0,0,0,107.78,10,1.86,0,94.997292,"1"
126005,13.9,164,15.8,34.2,0,0,106.8,-6.8,6.58,3.42,0,-6.12,"7H"
618033,-65.7,1089,-11.5,17.6,0,0,51.1,48.9,3.85,1.76,0,46.15671,"3H"
314002,55.7,650,57.3,69.9,0,0,82.5,17.5,10,6.99,0,14.52675,"6H"
948024,-138.7,1023,51.5,24,0,0,57.7,42.3,10,2.4,0,37.0548,"4H"
485006,-81.3,1455,48.8,29.8,0,0,14.5,85.5,9.88,2.98,0,74.5047,"2"
973026,-84,427,24.1,39,0,0,93.65,6.34999999999999,7.41,3.9,0,5.631815,"7H"
276010,-107.4,795,16.7,46.5,0,0,75.25,24.75,6.67,4.65,0,21.9483,"5H"
712006,-220.5,1317,-4.8,7,0,14.1,28.3,71.7,4.52,0.7,0,67.95726,"2H"
664001,-235.3,1383,-9.6,14.9,0,17.06,21.7,78.3,4.04,1.49,0,73.97001,"2AH"
945008,163.5,877,147.3,183.5,0,0,71.15,28.85,10,10,0,23.08,"5H"
516027,76.6,1471,100.5,42.4,0,0,12.9,87.1,10,4.24,0,74.69696,"2"
764001,-237.2,1697,-13.2,-22.8,0,17.44,0,82.56,3.68,0,0,79.521792,"2A"
966030,-128.8,649,4.5,24.8,0,0,82.55,17.45,5.45,2.48,0,16.066215,"6H"
386002,-149.2,1226,7,43.1,0,0,37.4,62.6,5.7,4.31,0,56.33374,"3H"
296015,35.4,701,39.5,89,0,0,79.95,20.05,8.95,8.9,0,16.471075,"6H"
175002,-51.6,388,15.8,38.2,0,0,95.6,4.40000000000001,6.58,3.82,0,3.94240000000001,"7H"
812005,-379.4,1712,-42.4,-44.9,0,45.88,0,54.12,0.76,0,0,53.708688,"3A"
618016,-141.9,1006,-9,16.4,0,0,59.4,40.6,4.1,1.64,0,38.26956,"4H"
939012,46.6,557,72.2,129.7,0,0,87.15,12.85,10,10,0,10.28,"6H"
945021,-11.3,1384,118.8,156.5,0,0,21.6,78.4,10,10,0,62.72,"2H"
551019,-217.6,2001,17,5.7,0,13.52,0,86.48,6.7,0.57,0,80.192904,"1"
922019,-180.9,735,-6.5,40.7,0,6.18,78.25,21.75,4.35,4.07,0,19.91865,"6H"
129003,-22.4,311,15,39,0,0,99.45,0.549999999999997,6.5,3.9,0,0.492799999999997,"7H"
618009,-179.5,1181,-15.2,4.1,0,5.9,41.9,58.1,3.48,0.41,0,55.83991,"3H"
583001,-151.2,1153,-10.7,13.3,0,0.239999999999998,44.7,55.3,3.93,1.33,0,52.39122,"3H"
502012,-157.4,1659,43.4,8.2,0,1.48,0,98.52,9.34,0.82,0,88.510368,"1"
491003,-61.9,1320,53.7,33.2,0,0,28,72,10,3.32,0,62.4096,"2H"
371011,-205.5,1661,-7.6,9.1,0,11.1,0,88.9,4.24,0.91,0,84.32165,"1"
221002,-157.9,891,12.5,33.2,0,1.58,70.45,29.55,6.25,3.32,0,26.722065,"5H"
411002,-140,1649,24.3,46.2,0,0,0,102,7.43,4.62,0,89.709,"1"
955020,-191.5,1415,72.5,9.4,0,8.3,18.5,81.5,10,0.94,0,72.5839,"2H"
540048,-131.1,1746,35.7,33.7,0,0,0,103.78,8.57,3.37,0,91.388668,"1"
955028,-86,1249,125.4,41,0,0,35.1,64.9,10,4.1,0,55.7491,"3H"
276001,-98.3,722,16.5,45.8,0,0,78.9,21.1,6.65,4.58,0,18.73047,"6H"
830019,-333.4,1663,-24.9,-40.8,0,36.68,0,63.32,2.51,0,0,61.730668,"2A"
129018,-38.3,373,15,39.3,0,0,96.35,3.65000000000001,6.5,3.93,0,3.26930500000001,"7H"
313002,47.4,643,56.7,66.6,0,0,82.85,17.15,10,6.66,0,14.29281,"6H"
430002,-34.9,1161,28.8,77.3,0,0,43.9,56.1,7.88,7.73,0,47.34279,"3H"
505003,-158.8,1773,43.6,8.9,0,1.76,0,98.24,9.36,0.89,0,88.1704,"1"
525005,-50.3,1620,81.7,33.6,0,0,0,102,10,3.36,0,88.3728,"1"
424004,-121.8,1620,35.1,36.6,0,0,0,102,8.51,3.66,0,89.5866,"1"
950033,-283.1,1453,16.6,-18.1,0,26.62,14.7,73.38,6.66,0,0,68.492892,"2A"
377006,-170.1,1671,-9.1,11.8,0,4.02,0,95.98,4.09,1.18,0,90.921854,"1"
1005013,-389.1,1600,-45.1,-39.9,0,47.82,0,52.18,0.49,0,0,51.924318,"3A"
645001,-214.5,1339,-10.3,14.6,0,12.9,26.1,73.9,3.97,1.46,0,69.88723,"2H"
934001,-88.8,773,-0.3,32.3,0,0,76.35,23.65,4.97,3.23,0,21.7107,"5H"
353030,-192.1,1237,-2.3,35.2,0,8.42,36.3,63.7,4.77,3.52,0,58.41927,"3H"
257009,-165.1,839,10.8,32.6,0,3.02,73.05,26.95,6.08,3.26,0,24.43287,"5H"
516065,7.8,1519,83.9,39.5,0,0,8.09999999999999,91.9,10,3.95,0,79.07995,"2"
244043,-235.9,1331,-18.9,2,0,17.18,26.9,73.1,3.11,0.2,0,70.68039,"2AH"
401097,-117.8,1313,16.3,54,0,0,28.7,71.3,6.63,5.4,0,62.72261,"2H"
827002,-377.9,1734,-35.4,-46.6,0,45.58,0,54.42,1.46,0,0,53.625468,"3A"
514008,-27.7,1605,81.9,35.3,0,0,0,100.5,10,3.53,0,86.90235,"1"
529007,8.9,1537,94.4,39.3,0,0,6.29999999999998,93.7,10,3.93,0,80.64759,"1"
729015,-274,1452,-18,-21.6,0,24.8,14.8,75.2,3.2,0,0,72.7936,"2A"
13026,104.9,200,42.7,74.2,0,0,105,-5,9.27,7.42,0,-4.1655,"7H"
312025,4.1,778,43.7,72.8,0,0,76.1,23.9,9.37,7.28,0,19.92065,"6H"
541028,-156.9,2057,35.5,20.1,0,1.38,0,98.62,8.55,2.01,0,88.205728,"1"
466062,-65,1252,68.8,46.8,0,0,34.8,65.2,10,4.68,0,55.62864,"3H"
1006022,-320.1,1215,-23.4,-30.3,0,34.02,38.5,61.5,2.66,0,0,59.8641,"3AH"
900003,-250.5,983,-13.2,18.1,0,20.1,61.7,38.3,3.68,1.81,0,36.19733,"4AH"
497017,-124.5,1694,55,21.1,0,0,0,105.1,10,2.11,0,92.37239,"1"
401043,-113.9,1259,15.7,55.8,0,0,34.1,65.9,6.57,5.58,0,57.89315,"3H"
966027,-171.5,769,-4.4,16.8,0,4.3,76.55,23.45,4.56,1.68,0,21.98672,"5H"
382005,-163.2,1456,1.3,30.7,0,2.64,14.4,85.6,5.13,3.07,0,78.5808,"2"
922015,-14.1,257,22.2,77.5,0,0,102.15,-2.15000000000001,7.22,7.75,0,-1.828145,"7H"
796003,-301.2,1710,-22.6,-34.5,0,30.24,0,69.76,2.74,0,0,67.848576,"2A"
566002,-219.9,2328,27.9,-1,0,13.98,0,86.02,7.79,0,0,79.319042,"2"
900002,-223.5,952,-6.3,26.5,0,14.7,64.8,35.2,4.37,2.65,0,32.72896,"4H"
353019,-199.3,1270,-4.4,25.8,0,9.86,33,67,4.56,2.58,0,62.2162,"2H"
882002,-161,797,-6.9,23.8,0,2.2,75.15,24.85,4.31,2.38,0,23.187535,"5H"
415009,-31.5,1296,38.9,60.4,0,0,30.4,69.6,8.89,6.04,0,59.20872,"3H"
964017,-238.9,1102,-18.5,2.8,0,17.78,49.8,50.2,3.15,0.28,0,48.47814,"3AH"
220018,-247.3,1169,5.5,22.6,0,19.46,43.1,56.9,5.55,2.26,0,52.45611,"3AH"
406010,-193.5,1371,11.1,34.2,0,8.7,22.9,77.1,6.11,3.42,0,69.75237,"2H"
481013,-47.9,1292,51.4,45.6,0,0,30.8,69.2,10,4.56,0,59.12448,"3H"
421006,-46.1,1316,52.4,48.2,0,0,28.4,71.6,10,4.82,0,60.98888,"2H"
376002,-203.3,1649,-13.2,6.4,0,10.66,0,89.34,3.68,0.64,0,85.480512,"1"
500020,-128.5,1673,59.6,10.9,0,0,0,104.3,10,1.09,0,92.73313,"1"
187004,3.2,320,19.2,56.5,0,0,99,1,6.92,5.65,0,0.8743,"7H"
571003,-180,2261,41.4,6.8,0,6,0,94,9.14,0.68,0,84.7692,"1"
981005,-201.3,1075,-10,17.9,0,10.26,52.5,47.5,4,1.79,0,44.74975,"4H"
591041,-186.5,1169,-16.4,4.4,0,7.3,43.1,56.9,3.36,0.44,0,54.7378,"3H"
343009,-133.3,998,11.5,48.2,0,0,60.2,39.8,6.15,4.82,0,35.43394,"4H"
504014,-122.8,1706,58.6,21.6,0,0,0,105.44,10,2.16,0,92.618496,"1"
441032,-70.8,1399,31,48.8,0,0,20.1,79.9,8.1,4.88,0,69.52898,"2H"
923062,-16.9,301,20,69.7,0,0,99.95,0.0499999999999972,7,6.97,0,0.0430149999999976,"7H"
941017,137.7,1314,127.1,124.5,0,0,28.6,71.4,10,10,0,57.12,"3H"
541025,-130.6,2083,34.8,21.4,0,0,0,103.88,8.48,2.14,0,92.847944,"1"
1030040,-131.6,1142,16.7,52.8,0,0,45.8,54.2,6.67,5.28,0,47.7231,"3H"
974031,-286.9,1092,-32.1,-18.2,0,27.38,50.8,49.2,1.79,0,0,48.31932,"3AH"
987007,-218.8,1150,-17.8,-1.4,0,13.76,45,55,3.22,0,0,53.229,"3H"
540078,-96.7,1899,34.1,27.8,0,0,0,110.66,8.41,2.78,0,98.277146,"1"
531005,-26.5,1556,84.2,32.2,0,0,4.39999999999998,95.6,10,3.22,0,82.96168,"1"
397009,-92.4,1105,21.6,63.8,0,0,49.5,50.5,7.16,6.38,0,43.6623,"4H"
401025,-115.1,1220,14.8,58,0,0,38,62,6.48,5.8,0,54.3864,"3H"
468016,-63.6,1258,73.1,49.5,0,0,34.2,65.8,10,4.95,0,55.9629,"3H"
423019,-151.1,1600,19.8,39.6,0,0.219999999999999,0,99.78,6.98,3.96,0,88.864068,"1"
113015,33,172,24.1,40.6,0,0,106.4,-6.40000000000001,7.41,4.06,0,-5.66592000000001,"7H"
764002,-233.3,1690,-11.9,-21.4,0,16.66,0,83.34,3.81,0,0,80.164746,"1A"
946048,213.1,1190,168.2,184.1,0,0,41,59,10,10,0,47.2,"3H"
489019,-81.3,1518,48.6,33.7,0,0,8.19999999999999,91.8,9.86,3.37,0,79.65486,"2"
401128,-127.3,1421,17,45.4,0,0,17.9,82.1,6.7,4.54,0,72.87196,"2H"
765004,-231.2,1662,-13.5,-23.1,0,16.24,0,83.76,3.65,0,0,80.70276,"1A"
838005,-332.7,1519,-26.2,-37.7,0,36.54,8.09999999999999,63.46,2.38,0,0,61.949652,"2A"
938007,-122.1,534,13.8,67,0,0,88.3,11.7,6.38,6.7,0,10.16964,"6H"
291007,8,556,31.2,78.8,0,0,87.2,12.8,8.12,7.88,0,10.752,"6H"
970036,-27.2,630,17.7,45.6,0,0,83.5,16.5,6.77,4.56,0,14.63055,"6H"
678011,-180.9,1307,-19.1,-2.3,0,6.18,29.3,70.7,3.09,0,0,68.51537,"2H"
508017,-46.8,1526,70.8,37.8,0,0,7.40000000000001,92.6,10,3.78,0,79.83972,"2"
293011,44.9,588,45.2,84.3,0,0,85.6,14.4,9.52,8.43,0,11.8152,"6H"
413018,-236.5,1908,15.6,6.9,0,17.3,0,82.7,6.56,0.69,0,76.70425,"2A"
479018,-60.8,1363,53.8,48,0,0,23.7,76.3,10,4.8,0,65.0076,"2H"
102004,40.3,134,19,40,0,0,108.3,-8.3,6.9,4,0,-7.3953,"7H"
945054,96.6,631,101.7,147.9,0,0,83.45,16.55,10,10,0,13.24,"6H"
922031,-143.7,587,0.3,49.5,0,0,85.65,14.35,5.03,4.95,0,12.91787,"6H"
993010,-108.8,648,19.4,29.9,0,0,82.6,17.4,6.94,2.99,0,15.67218,"6H"
229003,-214.4,967,7.9,22.9,0,12.88,63.3,36.7,5.79,2.29,0,33.73464,"4H"
351004,-195.1,1270,-4.4,26.4,0,9.02,33,67,4.56,2.64,0,62.176,"2H"
485005,-84.3,1471,51,22.7,0,0,12.9,87.1,10,2.27,0,76.41283,"2"
920043,-74,529,6.1,44.8,0,0,88.55,11.45,5.61,4.48,0,10.294695,"6H"
944014,-199.8,1115,-2.6,44.3,0,9.96,48.5,51.5,4.74,4.43,0,46.77745,"3H"
308017,27.9,596,47.2,76.2,0,0,85.2,14.8,9.72,7.62,0,12.23368,"6H"
942007,126.1,1122,146.8,135.6,0,0,47.8,52.2,10,10,0,41.76,"4H"
279010,-116.8,914,13.7,49.2,0,0,68.6,31.4,6.37,4.92,0,27.85494,"5H"
948013,29.7,1142,99.3,98.8,0,0,45.8,54.2,10,9.88,0,43.42504,"4H"
1028018,-155.9,1150,13.1,44.7,0,1.18,45,55,6.31,4.47,0,49.071,"3H"
612009,-156.5,1271,-19,6.5,0,1.3,32.9,67.1,3.1,0.65,0,64.58375,"2H"
657009,-227,1275,-9.2,4.9,0,15.4,32.5,67.5,4.08,0.49,0,64.41525,"2AH"
195017,-225.2,992,9.1,23.5,0,15.04,60.8,39.2,5.91,2.35,0,35.96208,"4AH"
528007,-109.6,1660,59.9,22.4,0,0,0,106,10,2.24,0,93.0256,"1"
479029,-57.6,1377,55.2,45.6,0,0,22.3,77.7,10,4.56,0,66.38688,"2H"
464023,148.6,961,96.4,87.1,0,0,63.9,36.1,10,8.71,0,29.34569,"5H"
753009,-228.6,1460,-8.6,-7.4,0,15.72,14,84.28,4.14,0,0,80.790808,"1A"
972037,-278.7,949,-27.6,-15.6,0,25.74,65.1,34.9,2.24,0,0,34.11824,"4AH"
982034,-250.1,1317,-21.5,9.5,0,20.02,28.3,71.7,2.85,0.95,0,68.9754,"2AH"
435001,18.5,821,41.2,85.8,0,0,73.95,26.05,9.12,8.58,0,21.43915,"5H"
923050,-160.1,671,-3.4,41.1,0,2.02,81.45,18.55,4.66,4.11,0,16.923165,"6H"
707004,-244.4,1426,-6.1,-3.5,0,18.88,17.4,81.12,4.39,0,0,77.558832,"2AH"
189003,0.9,321,18.5,57.1,0,0,98.95,1.05,6.85,5.71,0,0.918119999999997,"7H"
843003,-238.5,1657,-10,-0.6,0,17.7,0,82.3,4,0,0,79.008,"2A"
941001,151.7,1227,110.6,145.7,0,0,37.3,62.7,10,10,0,50.16,"3H"
466041,-70.7,1275,68.9,45.4,0,0,32.5,67.5,10,4.54,0,57.6855,"3H"
633018,-170.3,1194,-0.3,31.4,0,4.06,40.6,59.4,4.97,3.14,0,54.58266,"3H"
555013,-203.3,2117,32.9,18.7,0,10.66,0,89.34,8.29,1.87,0,80.263056,"1"
998001,-58.6,896,-6.6,20.9,0,0,70.2,29.8,4.34,2.09,0,27.88386,"5H"
168008,-103.5,580,11.5,35.1,0,0,86,14,6.15,3.51,0,12.6476,"6H"
920063,-10.7,362,14.6,56,0,0,96.9,3.09999999999999,6.46,5.6,0,2.72614,"7H"
959017,-143.5,1775,74.5,24.2,0,0,0,101.3,10,2.42,0,88.71854,"1"
523007,-31.6,1579,99.9,44.8,0,0,2.09999999999999,97.9,10,4.48,0,83.72408,"1"
578001,-263.8,1331,-13.8,8.7,0,22.76,26.9,73.1,3.62,0.87,0,69.81781,"2AH"
983001,-227.2,711,3.2,-7.4,0,15.44,79.45,20.55,5.32,0,0,19.45674,"6AH"
967015,-147.1,886,-3.3,21,0,0,70.7,29.3,4.67,2.1,0,27.31639,"5H"
972001,-252.8,1186,-20.9,12.9,0,20.56,41.4,58.6,2.91,1.29,0,56.1388,"3AH"
941015,214.7,1109,186.6,168.9,0,0,49.1,50.9,10,10,0,40.72,"4H"
964005,-227.1,1076,-15.2,7.2,0,15.42,52.4,47.6,3.48,0.72,0,45.6008,"3AH"
400010,-187.3,1299,9.4,34.3,0,7.46,30.1,69.9,5.94,3.43,0,63.35037,"2H"
598001,-190.6,1213,-16.1,3.6,0,8.12,38.7,61.3,3.39,0.36,0,59.00125,"3H"
1001006,-297,1039,-21.1,-27.8,0,29.4,56.1,43.9,2.89,0,0,42.63129,"4AH"
591022,-154.1,1052,-12.2,14.2,0,0.82,54.8,45.2,3.78,1.42,0,42.8496,"4H"
516046,18.2,1660,85.9,28.5,0,0,0,106,10,2.85,0,92.379,"1"
516044,-7.4,1695,81.6,25.6,0,0,0,109.5,10,2.56,0,95.7468,"1"
452018,25.9,846,52.1,70.3,0,0,72.7,27.3,10,7.03,0,22.65081,"5H"
851002,-225.5,1744,-6.2,-12.6,0,15.1,0,84.9,4.38,0,0,81.18138,"1A"
375013,-224,1691,-14.8,-7.2,0,14.8,0,85.2,3.52,0,0,82.20096,"1"
753003,-247,1519,-13.5,-10,0,19.4,8.09999999999999,80.6,3.65,0,0,77.6581,"2A"
259003,-122.9,707,13.1,34.2,0,0,79.65,20.35,6.31,3.42,0,18.369945,"6H"
793014,-320.4,1646,-23.4,-36,0,34.08,0,65.92,2.66,0,0,64.166528,"2A"
189005,1,321,18.5,57.1,0,0,98.95,1.05,6.85,5.71,0,0.918119999999997,"7H"
9607005,-216.4,1271,-17.9,9.5,0,13.28,32.9,67.1,3.21,0.95,0,64.30864,"2H"
1030006,-108.8,946,19.3,67,0,0,65.4,34.6,6.93,6.7,0,29.88402,"5H"
709009,-229.9,1379,-6.4,-1,0,15.98,22.1,77.9,4.36,0,0,74.50356,"2AH"
220008,-268.8,1162,5.6,17.9,0,23.76,43.8,56.2,5.56,1.79,0,52.0693,"3AH"
518012,-150.7,1788,52.9,18.9,0,0.139999999999997,0,99.86,10,1.89,0,87.986646,"1"
767005,-314,1509,-22.6,-30.9,0,32.8,9.09999999999999,67.2,2.74,0,0,65.35872,"2A"
11019,142.6,76,39.4,72.7,0,0,111.2,-11.2,8.94,7.27,0,-9.38448,"7H"
540058,-151.9,1880,32.7,26.8,0,0.380000000000003,0,99.62,8.27,2.68,0,88.71161,"1"
428027,-103,1020,20.9,64.4,0,0,58,42,7.09,6.44,0,36.3174,"4H"
489021,-99.4,1488,51.1,27.3,0,0,11.2,88.8,10,2.73,0,77.49576,"2"
106002,142.1,10,28.3,55.2,0,0,114.5,-14.5,7.83,5.52,0,-12.56425,"7H"
482033,13.9,1424,54.9,43.2,0,0,17.6,82.4,10,4.32,0,70.60032,"2H"
424001,-117.1,1581,30,39.7,0,0,1.89999999999998,98.1,8,3.97,0,86.35743,"1"
615004,-137,1216,-14.6,13.7,0,0,38.4,61.6,3.54,1.37,0,58.57544,"3H"
305010,65.4,369,49,72,0,0,96.55,3.45,9.9,7.2,0,2.86005,"7H"
579006,-233.9,1406,-13.8,17.9,0,16.78,19.4,80.6,3.62,1.79,0,76.23954,"2AH"
169004,-76.4,384,10,25.4,0,0,95.8,4.2,6,2.54,0,3.84132,"7H"
425004,-112,1584,27.8,37.7,0,0,1.59999999999999,98.4,7.78,3.77,0,87.0348,"1"
195018,-219.7,1073,9.2,24.3,0,13.94,52.7,47.3,5.92,2.43,0,43.35045,"4H"
756004,-260.9,1529,-14.5,-14.6,0,22.18,7.09999999999999,77.82,3.55,0,0,75.05739,"2A"
293004,22.4,564,35.2,79.1,0,0,86.8,13.2,8.52,7.91,0,11.03124,"6H"
227009,-196.2,891,8.7,25.9,0,9.23999999999999,70.45,29.55,5.87,2.59,0,27.05007,"5H"
319003,48.5,730,70.8,70.1,0,0,78.5,21.5,10,7.01,0,17.84285,"6H"
344003,-154.1,1077,4.7,44.3,0,0.82,52.3,47.7,5.47,4.43,0,42.9777,"4H"
401132,-101.9,1378,21.8,54.1,0,0,22.2,77.8,7.18,5.41,0,68.00498,"2H"
607003,-179.7,1185,-9.1,18.4,0,5.94,41.5,58.5,4.09,1.84,0,55.03095,"3H"
506007,-129.6,1723,52.1,17.3,0,0,0,104.08,10,1.73,0,91.871416,"1"
738007,-270.4,1461,-22.4,-23.5,0,24.08,13.9,75.92,2.76,0,0,73.824608,"2A"
540039,-87.4,1739,37.8,39.3,0,0,0,112.52,8.78,3.93,0,98.218708,"1"
973011,-46.7,498,60.6,80.9,0,0,90.1,9.90000000000001,10,8.09,0,8.10909000000001,"7H"
372057,-131.2,1535,-0.3,38.1,0,0,6.5,93.5,4.97,3.81,0,85.2907,"1"
618026,-102.8,914,-4.8,25.5,0,0,68.6,31.4,4.52,2.55,0,29.18002,"5H"
682001,-239.9,1323,-15.5,-1.2,0,17.98,27.7,72.3,3.45,0,0,69.80565,"2AH"
183002,-55.8,594,19.6,46.7,0,0,85.3,14.7,6.96,4.67,0,12.99039,"6H"
540086,-104,1990,34.6,25.3,0,0,0,109.2,8.46,2.53,0,97.19892,"1"
229002,-186.7,862,9.4,25.7,0,7.34,71.9,28.1,5.94,2.57,0,25.70869,"5H"
369007,-150.9,1250,6.6,41.6,0,0.18,35,65,5.66,4.16,0,58.617,"3H"
955029,-194.8,1481,79.5,6.4,0,8.96,11.9,88.1,10,0.64,0,78.72616,"2"
285030,-81.2,832,22.5,76,0,0,73.4,26.6,7.25,7.6,0,22.6499,"5H"
972035,-245.4,864,-15.1,-5.2,0,19.08,71.8,28.2,3.49,0,0,27.21582,"5AH"
541058,-169.2,2100,31.8,15.5,0,3.84,0,96.16,8.18,1.55,0,86.803632,"1"
916001,-58.9,272,14.9,61.3,0,0,101.4,-1.40000000000001,6.49,6.13,0,-1.22332000000001,"7H"
793006,-350,1697,-31.9,-40.5,0,40,0,60,1.81,0,0,58.914,"3A"
833009,-382.6,1680,-32.4,-50.5,0,46.52,0,53.48,1.76,0,0,52.538752,"3A"
371009,-201,1620,-9,12.3,0,10.2,0,89.8,4.1,1.23,0,85.01366,"1"
917034,-9.2,290,30.7,90.3,0,0,100.5,-0.5,8.07,9.03,0,-0.4145,"7H"
966031,-146.7,713,1.6,21,0,0,79.35,20.65,5.16,2.1,0,19.15081,"6H"
401109,-182.7,1430,7.7,33.9,0,6.54,17,83,5.77,3.39,0,75.3972,"2H"
828002,-356.2,1683,-26.5,-43.5,0,41.24,0,58.76,2.35,0,0,57.37914,"3A"
999016,16.9,432,45.6,37.2,0,0,93.4,6.59999999999999,9.56,3.72,0,5.72352,"7H"
787003,-337,1615,-33.1,-37.6,0,37.4,0,62.6,1.69,0,0,61.54206,"2A"
642010,-200.3,1320,-8.8,18.4,0,10.06,28,72,4.12,1.84,0,67.7088,"2H"
759001,-253.7,1679,-11.5,-17.1,0,20.74,0,79.26,3.85,0,0,76.20849,"2A"
271008,-98.1,713,16,43.5,0,0,79.35,20.65,6.6,4.35,0,18.388825,"6H"
643007,-218.9,1293,-8.4,16.9,0,13.78,30.7,69.3,4.16,1.69,0,65.24595,"2H"
591019,-201.9,1183,-15.3,-1,0,10.38,41.7,58.3,3.47,0,0,56.27699,"3H"
249001,-204.4,1273,-7.2,12.4,0,10.88,32.7,67.3,4.28,1.24,0,63.58504,"2H"
276009,-110.5,785,16.6,45.5,0,0,75.75,24.25,6.66,4.55,0,21.531575,"5H"
308013,25.6,581,47.3,74.5,0,0,85.95,14.05,9.73,7.45,0,11.63621,"6H"
451004,44.1,707,64.6,67.8,0,0,79.65,20.35,10,6.78,0,16.93527,"6H"
957003,-207.6,1861,34.2,5.7,0,11.52,0,88.48,8.42,0.57,0,80.525648,"1"
187003,35.7,210,23.2,52.6,0,0,104.5,-4.5,7.32,5.26,0,-3.9339,"7H"
889004,179,25,23.2,63,0,0,113.75,-13.75,7.32,6.3,0,-11.87725,"7H"
930003,-151.1,837,1,32.8,0,0.219999999999999,73.15,26.85,5.1,3.28,0,24.59997,"5H"
988016,-254,1312,-5.5,-7.4,0,20.8,28.8,71.2,4.45,0,0,68.0316,"2AH"
1005016,-441.4,1798,-54.9,-55.2,0,58.28,0,41.72,0,0,0,41.72,"4A"
407012,-195.1,1435,10.4,32.5,0,9.02,16.5,83.5,6.04,3.25,0,75.74285,"2H"
341014,-170.9,1115,2,35.9,0,4.18,48.5,51.5,5.2,3.59,0,46.97315,"3H"
734001,-288,1493,-20,-24.5,0,27.6,10.7,72.4,3,0,0,70.228,"2A"
975009,-128.6,466,25.8,20.2,0,0,91.7,8.3,7.58,2.02,0,7.5032,"7H"
401012,-116.7,1210,14.4,57.5,0,0,39,61,6.44,5.75,0,53.5641,"3H"
826002,-370.1,1681,-35.3,-46.4,0,44.02,0,55.98,1.47,0,0,55.157094,"3A"
586006,-264.7,1345,-19,2.7,0,22.94,25.5,74.5,3.1,0.27,0,71.98935,"2AH"
618018,-158.9,1174,-10.7,10,0,1.78,42.6,57.4,3.93,1,0,54.57018,"3H"
502017,-143.6,1619,44.1,13.6,0,0,0,101.28,9.41,1.36,0,90.372144,"1"
813004,-348.5,1691,-31.8,-36.9,0,39.7,0,60.3,1.82,0,0,59.20254,"3A"
627003,-113.2,1039,-20.5,7.4,0,0,56.1,43.9,2.95,0.74,0,42.28009,"4H"
456001,34.1,902,61.9,60.7,0,0,69.8,30.2,10,6.07,0,25.34686,"5H"
